TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionAmountKategori,AmountToBalanceRatio,AmountPerLogin,TimeOfDay,Cluster
49.59,2023-08-25 16:45:20,Debit,Boston,Branch,48.0,Engineer,147.0,1.0,6037.03,2024-11-04 08:09:56,16.0,Rendah,0.008214304053481891,49.589999950410004,2.0,3
720.13,2023-02-14 17:58:31,Credit,Omaha,ATM,22.0,Student,96.0,1.0,387.02000000000044,2024-11-04 08:07:31,17.0,Sangat Tinggi,1.8607048731283615,720.1299992798699,2.0,1
134.92,2023-10-31 16:46:18,Debit,Los Angeles,Online,19.0,Student,101.0,1.0,1081.9700000000007,2024-11-04 08:09:40,16.0,Sedang,0.12469846668565233,134.91999986507997,2.0,1
116.97,2023-07-12 16:52:54,Debit,Oklahoma City,ATM,18.0,Student,299.0,1.0,729.6999999999998,2024-11-04 08:08:24,16.0,Sedang,0.16029875291193604,116.96999988302997,2.0,1
88.29000000000002,2023-01-20 16:46:06,Credit,Houston,Online,50.0,Engineer,287.0,1.0,5245.93,2024-11-04 08:09:17,16.0,Sedang,0.016830190261780703,88.28999991171003,2.0,3
15.949999999999989,2023-06-23 17:36:28,Debit,Houston,ATM,25.0,Student,222.0,1.0,1290.9499999999998,2024-11-04 08:08:02,17.0,Rendah,0.012355242263439814,15.94999998405001,2.0,1
103.48000000000002,2023-01-30 16:04:17,Debit,Baltimore,ATM,32.0,Engineer,33.0,1.0,6494.25,2024-11-04 08:09:34,16.0,Sedang,0.015934095546057514,103.47999989652001,2.0,3
156.74,2023-02-24 18:22:31,Debit,Oklahoma City,ATM,70.0,Retired,136.0,1.0,4004.35,2024-11-04 08:08:30,18.0,Sedang,0.03914243260453279,156.73999984326,2.0,3
505.14,2023-01-03 17:33:54,Debit,Portland,ATM,68.0,Retired,179.0,1.0,2525.47,2024-11-04 08:11:16,17.0,Sangat Tinggi,0.20001821443129397,505.1399994948599,2.0,1
31.059999999999974,2023-11-20 16:59:13,Debit,Kansas City,ATM,46.0,Doctor,61.0,1.0,11014.25,2024-11-04 08:07:24,16.0,Rendah,0.0028199832035769312,31.05999996893999,2.0,2
15.949999999999989,2023-09-21 18:13:38,Debit,Atlanta,ATM,50.0,Doctor,163.0,1.0,6275.0,2024-11-04 08:08:10,18.0,Rendah,0.0025418326693223137,15.94999998405001,2.0,3
276.16,2023-02-13 16:14:17,Credit,Portland,ATM,53.0,Retired,71.0,1.0,1733.3400000000001,2024-11-04 08:11:57,16.0,Tinggi,0.15932246414427675,276.15999972384003,2.0,1
145.77000000000004,2023-04-05 16:08:13,Debit,Memphis,ATM,68.0,Retired,237.0,1.0,5294.98,2024-11-04 08:11:25,16.0,Sedang,0.027529849026808884,145.76999985422998,2.0,3
369.44,2023-11-20 17:11:02,Debit,Detroit,Online,34.0,Engineer,19.0,1.0,5018.67,2024-11-04 08:08:32,17.0,Tinggi,0.07361312857787548,369.43999963055995,2.0,3
558.86,2023-03-15 17:27:37,Debit,Austin,ATM,60.0,Doctor,95.0,1.0,9844.32,2024-11-04 08:11:19,17.0,Sangat Tinggi,0.05676979212377728,558.85999944114,2.0,0
429.15,2023-03-09 16:21:09,Debit,Las Vegas,Branch,26.0,Student,218.0,1.0,712.1300000000001,2024-11-04 08:11:30,16.0,Sangat Tinggi,0.6026287335169103,429.14999957084996,2.0,1
36.74000000000001,2023-02-06 17:21:37,Debit,Tucson,Branch,33.0,Doctor,133.0,1.0,6217.58,2024-11-04 08:07:57,17.0,Rendah,0.005909051431584961,36.739999963260004,2.0,3
79.13999999999999,2023-04-12 17:21:31,Credit,Portland,Online,57.0,Retired,22.0,1.0,2229.56,2024-11-04 08:08:52,17.0,Rendah,0.035495792891855116,79.13999992085996,2.0,1
132.48,2023-08-09 18:38:49,Debit,Charlotte,Branch,36.0,Engineer,101.0,1.0,9313.05,2024-11-04 08:07:12,18.0,Sedang,0.014225200122407355,132.47999986751998,2.0,0
203.76,2023-10-02 16:33:09,Debit,Colorado Springs,Branch,55.0,Retired,37.0,1.0,6747.16,2024-11-04 08:09:45,16.0,Sedang,0.03019937277313267,203.75999979623998,2.0,3
750.95,2023-09-08 18:16:31,Debit,Chicago,Branch,78.0,Retired,27.000000000000014,1.0,5134.37,2024-11-04 08:11:09,18.0,Sangat Tinggi,0.14625942423312963,750.94999924905,2.0,3
15.949999999999989,2024-01-01 16:45:56,Debit,Austin,ATM,52.0,Engineer,31.0,1.0,2207.54,2024-11-04 08:07:14,16.0,Rendah,0.007225237141792573,15.94999998405001,2.0,1
257.18,2023-07-10 17:00:03,Debit,Los Angeles,Online,67.0,Doctor,28.0,1.0,13336.15,2024-11-04 08:10:15,17.0,Tinggi,0.019284426164971197,257.17999974282,2.0,2
767.6600000000001,2023-05-08 17:44:34,Debit,San Jose,ATM,63.0,Doctor,155.0,1.0,1801.69,2024-11-04 08:12:04,17.0,Sangat Tinggi,0.42607773812341404,767.6599992323399,2.0,1
182.29,2023-05-10 16:55:57,Debit,San Diego,Online,54.0,Doctor,123.0,1.0,522.3900000000003,2024-11-04 08:08:24,16.0,Sedang,0.3489538467421867,182.28999981770997,2.0,1
184.51,2023-09-04 16:34:53,Credit,Portland,Online,54.0,Doctor,118.0,1.0,9381.64,2024-11-04 08:09:30,16.0,Sedang,0.01966713708903564,184.50999981548998,2.0,0
144.10000000000002,2023-07-07 17:24:42,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,2024-11-04 08:10:03,17.0,Sedang,0.012504729408415016,144.09999985590002,2.0,2
72.49999999999997,2023-04-10 17:48:18,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,2024-11-04 08:11:48,17.0,Rendah,0.0056980639157719615,72.49999992749997,2.0,2
22.149999999999977,2023-05-03 16:26:08,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,2024-11-04 08:11:03,16.0,Rendah,0.0029724242233111764,22.149999977849973,2.0,0
777.92,2023-06-12 18:56:58,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,2024-11-04 08:09:32,18.0,Sangat Tinggi,0.11016231494933,777.9199992220799,2.0,0
790.0700000000002,2023-05-26 17:32:29,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000004,2024-11-04 08:10:46,17.0,Sangat Tinggi,0.8014749890940059,790.0699992099301,2.0,1
406.33,2023-10-02 16:41:51,Credit,Miami,Branch,59.0,Engineer,103.0,1.0,4298.34,2024-11-04 08:07:41,16.0,Sangat Tinggi,0.09453184252523193,406.3299995936699,2.0,3
767.4099999999999,2023-09-07 16:28:19,Debit,Fort Worth,ATM,56.0,Doctor,27.000000000000014,1.0,12799.34,2024-11-04 08:08:55,16.0,Sangat Tinggi,0.05995699778269349,767.4099992325899,2.0,2
15.949999999999989,2023-10-19 16:13:30,Credit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999998,2024-11-04 08:06:26,16.0,Rendah,0.019661259306716056,15.94999998405001,2.0,1
447.83,2023-08-15 16:22:06,Credit,Atlanta,Branch,53.0,Doctor,88.0,1.0,13273.08,2024-11-04 08:07:29,16.0,Sangat Tinggi,0.033739719793745404,447.82999955216997,2.0,2
49.670000000000016,2023-02-20 18:48:52,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.9400000000005,2024-11-04 08:08:23,18.0,Rendah,0.058924715875318584,49.66999995033001,2.0,1
77.82999999999998,2023-12-27 16:40:01,Credit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,2024-11-04 08:10:31,16.0,Rendah,0.031490615125031235,77.82999992216997,2.0,1
702.87,2023-06-07 17:06:21,Debit,Washington,ATM,19.0,Student,184.0,1.0,1237.5,2024-11-04 08:11:14,17.0,Sangat Tinggi,0.5679757575752986,702.86999929713,2.0,1
133.56,2023-01-24 18:43:06,Debit,Atlanta,Online,25.0,Student,177.0,1.0,783.8299999999999,2024-11-04 08:06:58,18.0,Sedang,0.17039409055513266,133.55999986644,2.0,1
806.97,2023-01-12 16:35:36,Credit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,2024-11-04 08:09:57,16.0,Sangat Tinggi,0.2052820761988066,806.9699991930299,2.0,3
52.870000000000005,2023-03-31 17:25:22,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,2024-11-04 08:11:49,17.0,Rendah,0.05501789876784152,52.86999994713,2.0,1
179.0,2023-09-06 16:01:35,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,2024-11-04 08:10:18,16.0,Sedang,0.02448405663886913,178.999999821,2.0,0
806.97,2023-06-12 16:25:21,Credit,Philadelphia,Online,73.0,Retired,37.0,1.0,1385.7399999999998,2024-11-04 08:09:53,16.0,Sangat Tinggi,0.5823386782509113,806.9699991930299,2.0,1
384.11,2023-05-15 16:35:43,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.52,2024-11-04 08:06:36,16.0,Tinggi,0.04860601428404501,384.10999961589,2.0,0
227.61,2023-08-07 16:16:26,Debit,Houston,Online,71.0,Retired,61.0,1.0,4405.28,2024-11-04 08:07:41,16.0,Tinggi,0.05166754440125221,227.60999977238998,2.0,3
40.829999999999984,2023-08-16 16:40:51,Debit,Indianapolis,ATM,48.0,Engineer,23.999999999999986,1.0,3944.12,2024-11-04 08:12:04,16.0,Rendah,0.010352119103878593,40.82999995916998,2.0,3
19.75999999999999,2023-03-31 17:50:09,Debit,Nashville,ATM,20.0,Student,240.0,1.0,1523.04,2024-11-04 08:10:08,17.0,Rendah,0.012974051896199074,19.759999980239996,2.0,1
484.24,2023-05-29 16:40:15,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.3,2024-11-04 08:06:44,16.0,Sangat Tinggi,0.060211631001074295,484.23999951575996,2.0,0
494.6600000000001,2023-06-19 16:59:35,Debit,Houston,Online,33.0,Doctor,110.0,1.0,5531.93,2024-11-04 08:06:25,16.0,Sangat Tinggi,0.08941906350946426,494.65999950534007,2.0,3
301.47,2023-01-26 16:13:15,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.7299999999996,2024-11-04 08:09:25,16.0,Tinggi,0.5376384356097634,301.46999969853,2.0,1
199.09,2023-05-19 16:54:16,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,2024-11-04 08:08:46,16.0,Sedang,0.12004075923104934,199.08999980091,2.0,1
38.95000000000002,2023-10-18 16:44:17,Debit,Los Angeles,Online,27.0,Engineer,50.0,1.0,731.5200000000004,2024-11-04 08:08:49,16.0,Rendah,0.05324529746274431,38.94999996104997,2.0,1
515.94,2023-12-22 16:42:33,Debit,San Francisco,ATM,29.0,Engineer,37.0,1.0,1389.8900000000003,2024-11-04 08:11:10,16.0,Sangat Tinggi,0.37120923238502956,515.93999948406,2.0,1
41.93000000000001,2023-02-13 16:44:18,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,2024-11-04 08:06:24,16.0,Rendah,0.008251890279181107,41.92999995807,2.0,3
137.84000000000003,2023-11-13 16:03:01,Debit,Omaha,ATM,27.0,Student,83.0,1.0,1000.3500000000004,2024-11-04 08:09:26,16.0,Sedang,0.13779177287935443,137.83999986216003,2.0,1
95.35,2023-07-26 16:27:19,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,2024-11-04 08:07:22,16.0,Sedang,0.05814378925540695,95.34999990464999,2.0,1
93.13999999999999,2023-01-02 16:47:11,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,2024-11-04 08:07:53,16.0,Sedang,0.017015539422192,93.13999990686,2.0,3
79.32999999999998,2023-12-06 16:10:00,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,2024-11-04 08:07:06,16.0,Rendah,0.005360823348943083,79.32999992066999,2.0,2
76.88999999999999,2023-05-10 17:49:57,Debit,Chicago,ATM,55.0,Doctor,132.0,1.0,7374.26,2024-11-04 08:10:31,17.0,Rendah,0.010426808927267217,76.88999992311,2.0,0
233.71,2023-03-13 17:30:20,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,2024-11-04 08:12:09,17.0,Tinggi,0.18970275491469854,233.70999976629,2.0,1
15.949999999999989,2023-05-22 16:51:28,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,2024-11-04 08:07:33,16.0,Rendah,0.002412550708941641,15.94999998405001,2.0,3
242.17,2023-06-08 16:28:29,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7200000000003,2024-11-04 08:10:41,16.0,Tinggi,0.2740347621415447,242.16999975782997,2.0,1
122.98000000000002,2023-07-24 16:15:58,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,2024-11-04 08:09:50,16.0,Sedang,0.02432362405779595,122.97999987702002,2.0,3
129.35,2023-08-28 16:31:48,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,2024-11-04 08:09:41,16.0,Sedang,0.018048299957580144,129.34999987064998,2.0,0
138.33,2023-07-07 17:58:29,Debit,Dallas,Online,21.0,Student,69.0,1.0,232.5600000000004,2024-11-04 08:09:17,17.0,Sedang,0.5948142414835095,138.32999986167,2.0,1
39.31,2023-10-30 17:24:55,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,2024-11-04 08:06:47,17.0,Rendah,0.03179443213249017,39.30999996068999,2.0,1
91.85,2023-10-16 16:50:31,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.0900000000001,2024-11-04 08:12:14,16.0,Sedang,0.11451333391500389,91.84999990814998,2.0,1
277.7,2023-06-22 16:38:46,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.1999999999998,2024-11-04 08:11:43,16.0,Tinggi,0.19512366498018893,277.6999997223,2.0,1
114.03,2023-11-24 16:30:21,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,2024-11-04 08:11:42,16.0,Sedang,0.008516972699079778,114.02999988596997,2.0,2
302.63,2023-02-28 17:24:26,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,2024-11-04 08:07:17,17.0,Tinggi,0.10803275645415379,302.62999969736995,2.0,1
31.189999999999998,2023-04-25 16:23:59,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,2024-11-04 08:09:33,16.0,Rendah,0.005623913623609672,31.189999968809957,2.0,3
112.90999999999997,2023-11-15 18:04:22,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,2024-11-04 08:09:36,18.0,Sedang,0.02369828396802512,112.90999988708995,2.0,3
742.26,2023-06-20 17:04:02,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.19,2024-11-04 08:10:01,17.0,Sangat Tinggi,0.09433681698076758,742.2599992577398,2.0,0
256.8,2023-02-24 16:49:51,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.38,2024-11-04 08:09:22,16.0,Tinggi,0.22758290646747753,256.7999997432,2.0,1
378.68,2023-01-06 17:23:59,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,2024-11-04 08:07:11,17.0,Tinggi,0.04964966749878727,378.67999962131995,2.0,0
571.93,2023-09-20 17:44:37,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.03,2024-11-04 08:06:42,17.0,Sangat Tinggi,0.14205805719278244,571.9299994280699,2.0,3
26.309999999999974,2023-08-11 16:38:16,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,2024-11-04 08:06:54,16.0,Rendah,0.003707848067014158,26.309999973689997,2.0,0
205.58,2023-08-16 17:49:13,Debit,Portland,Online,20.0,Student,159.0,1.0,1501.9499999999998,2024-11-04 08:07:55,17.0,Sedang,0.136875395319327,205.57999979442,2.0,1
533.61,2023-12-20 16:17:11,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,2024-11-04 08:11:43,16.0,Sangat Tinggi,0.1459174772281269,533.6099994663899,2.0,3
428.62,2023-06-05 16:02:04,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,2024-11-04 08:10:24,16.0,Sangat Tinggi,0.12340638711977192,428.61999957138,2.0,3
361.22,2023-04-17 17:58:55,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,2024-11-04 08:10:24,17.0,Tinggi,0.05115177159137335,361.21999963878,2.0,0
806.97,2023-11-27 16:14:25,Debit,Phoenix,Branch,25.0,Student,216.0,1.0,6012.67,2024-11-04 08:07:12,16.0,Sangat Tinggi,0.13421158985939122,806.9699991930299,2.0,3
117.25,2023-04-03 16:35:30,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,2024-11-04 08:08:29,16.0,Sedang,0.008561718857249045,117.24999988274999,2.0,2
135.27,2023-08-10 16:16:41,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,2024-11-04 08:09:32,16.0,Sedang,0.014374353781036908,135.26999986473,2.0,0
185.1,2023-08-08 16:21:01,Debit,Albuquerque,Branch,53.0,Retired,23.0,1.0,6115.63,2024-11-04 08:10:41,16.0,Sedang,0.030266710052761492,185.09999981489997,2.0,3
113.54000000000002,2023-09-22 16:42:46,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,2024-11-04 08:08:45,16.0,Sedang,0.020343258899052308,113.53999988646001,2.0,3
354.96,2023-11-29 16:27:38,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,2024-11-04 08:08:19,16.0,Tinggi,0.05287698087573359,354.95999964503994,2.0,3
224.22000000000003,2023-01-23 18:45:00,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,2024-11-04 08:12:18,18.0,Tinggi,0.026690092811812755,224.21999977578,2.0,0
737.1,2023-07-19 16:11:01,Debit,Washington,ATM,60.0,Retired,92.0,1.0,4644.19,2024-11-04 08:11:08,16.0,Sangat Tinggi,0.15871443674781638,737.0999992628999,2.0,3
223.22,2023-07-17 16:20:27,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.2200000000003,2024-11-04 08:08:15,16.0,Tinggi,0.12871492659516742,223.21999977677999,2.0,1
557.26,2023-10-04 17:06:57,Debit,San Jose,ATM,69.0,Doctor,53.0,1.0,5237.12,2024-11-04 08:09:49,17.0,Sangat Tinggi,0.10640581082730462,557.25999944274,2.0,3
27.439999999999998,2023-11-06 17:23:43,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,2024-11-04 08:08:43,17.0,Rendah,0.004611392694370109,27.43999997256003,2.0,3
310.09,2023-11-24 16:49:29,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,2024-11-04 08:10:52,16.0,Tinggi,0.031125721455454836,310.08999968991,2.0,0
80.38,2023-03-06 16:25:52,Debit,Kansas City,Online,52.0,Doctor,116.0,1.0,9662.88,2024-11-04 08:09:54,16.0,Sedang,0.008318430943982713,80.37999991961999,2.0,0
26.100000000000023,2023-12-01 17:45:05,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,2024-11-04 08:10:24,17.0,Rendah,0.004978065992751302,26.099999973900026,2.0,3
806.97,2023-01-09 16:21:35,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,2024-11-04 08:11:10,16.0,Sangat Tinggi,0.4739494317678479,806.9699991930299,2.0,1
59.72999999999999,2023-05-22 16:38:39,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.9300000000003,2024-11-04 08:10:10,16.0,Rendah,0.07457580562586667,59.72999994026998,2.0,1
758.77,2023-06-23 16:12:15,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,2024-11-04 08:08:24,16.0,Sangat Tinggi,0.10492610769316543,758.7699992412299,2.0,0
301.51,2023-02-24 16:33:33,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.3100000000004,2024-11-04 08:11:09,16.0,Tinggi,0.28652203248065067,301.50999969849,2.0,1
418.03,2023-09-04 17:46:40,Debit,Austin,Online,58.0,Doctor,161.0,1.0,10721.29,2024-11-04 08:08:43,17.0,Sangat Tinggi,0.03899064384975698,418.02999958196995,2.0,2
118.06,2023-05-24 17:07:57,Credit,Las Vegas,Branch,32.0,Doctor,31.0,1.0,13560.63,2024-11-04 08:07:10,17.0,Sedang,0.00870608518925678,118.05999988193997,2.0,2
483.92,2023-10-16 18:57:30,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,2024-11-04 08:06:59,18.0,Sangat Tinggi,0.1542128744422708,483.91999951608,2.0,1
78.93,2023-02-17 16:41:31,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,2024-11-04 08:12:17,16.0,Rendah,0.007959670197574098,78.92999992107002,2.0,0
36.630000000000024,2023-05-04 17:02:55,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,2024-11-04 08:07:35,17.0,Rendah,0.004612345169125037,36.62999996336998,2.0,0
87.85000000000002,2023-12-13 17:25:54,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.24,2024-11-04 08:07:16,17.0,Sedang,0.023406443499476876,87.84999991215,2.0,3
806.97,2023-07-17 17:46:06,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,2024-11-04 08:11:43,17.0,Sangat Tinggi,0.08290364635502337,806.9699991930299,2.0,0
705.34,2023-09-12 18:52:56,Debit,Washington,Online,59.0,Doctor,124.0,1.0,5003.22,2024-11-04 08:12:18,18.0,Sangat Tinggi,0.14097721067629626,705.33999929466,2.0,3
116.88999999999999,2023-11-20 16:31:15,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,2024-11-04 08:06:37,16.0,Sedang,0.02395134735292964,116.88999988310997,2.0,3
106.41,2023-01-16 16:37:34,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,2024-11-04 08:07:01,16.0,Sedang,0.08120545185359879,106.40999989359,2.0,1
806.97,2023-03-27 18:06:17,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,2024-11-04 08:12:04,18.0,Sangat Tinggi,0.3210530294288381,806.9699991930299,2.0,1
584.41,2023-01-02 16:51:47,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,2024-11-04 08:11:29,16.0,Sangat Tinggi,0.13058799343939947,584.4099994155899,2.0,3
584.98,2023-06-12 16:25:22,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,2024-11-04 08:07:59,16.0,Sangat Tinggi,0.0897064123108871,584.97999941502,2.0,3
79.20999999999998,2023-11-24 17:52:34,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,2024-11-04 08:07:01,17.0,Rendah,0.049045224886040545,79.20999992078998,2.0,1
173.13,2023-10-05 16:46:31,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.3400000000001,2024-11-04 08:07:24,16.0,Sedang,0.11616812271017607,173.12999982686998,2.0,1
335.7,2023-01-30 17:47:41,Debit,El Paso,ATM,80.0,Retired,57.0,1.0,6601.44,2024-11-04 08:10:11,17.0,Tinggi,0.05085254126371658,335.6999996643,2.0,3
422.81,2023-11-20 16:07:20,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,2024-11-04 08:10:28,16.0,Sangat Tinggi,0.2191542959030213,422.80999957718996,2.0,1
135.43,2023-10-06 16:14:51,Debit,San Jose,ATM,57.0,Retired,92.0,1.0,5315.83,2024-11-04 08:08:57,16.0,Sedang,0.025476736464479594,135.42999986457,2.0,3
584.88,2023-12-19 17:19:47,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.4499999999998,2024-11-04 08:11:03,17.0,Sangat Tinggi,1.0664235572958953,584.87999941512,2.0,1
308.94,2023-04-03 16:35:29,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,2024-11-04 08:07:47,16.0,Tinggi,0.15993497820519142,308.93999969106,2.0,1
295.93,2023-02-20 17:26:39,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,2024-11-04 08:09:56,17.0,Tinggi,0.281669093781558,295.92999970407,2.0,1
77.44,2023-06-26 16:28:59,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,2024-11-04 08:10:59,16.0,Rendah,0.0396999943607759,77.43999992255999,2.0,1
92.5,2023-09-25 16:22:10,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,2024-11-04 08:08:25,16.0,Sedang,0.01469315140299507,92.49999990750001,2.0,3
97.74000000000001,2023-09-04 16:46:29,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,2024-11-04 08:07:15,16.0,Sedang,0.0237600367558522,97.73999990226,2.0,3
291.68,2023-08-07 18:07:57,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,2024-11-04 08:11:59,18.0,Tinggi,0.20101721547587145,291.67999970832,2.0,1
56.96000000000001,2023-06-26 17:38:30,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,2024-11-04 08:07:18,17.0,Rendah,0.03564790186811301,56.95999994304,2.0,1
436.8,2023-07-03 16:15:11,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,2024-11-04 08:10:00,16.0,Sangat Tinggi,0.3476793517623971,436.7999995632,2.0,1
259.49,2023-06-09 16:31:56,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,2024-11-04 08:07:31,16.0,Tinggi,0.03544649967693464,259.48999974051,2.0,0
726.26,2023-02-13 17:13:49,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,2024-11-04 08:06:49,17.0,Sangat Tinggi,0.3377356560234295,726.2599992737399,2.0,1
568.68,2023-04-25 18:47:16,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,2024-11-04 08:08:39,18.0,Sangat Tinggi,0.1934259397830664,568.6799994313199,2.0,1
77.57,2023-12-13 17:02:21,Debit,Atlanta,Online,49.0,Doctor,225.0,1.0,12801.93,2024-11-04 08:07:54,17.0,Rendah,0.006059242629821743,77.56999992242999,2.0,2
806.97,2023-05-22 17:45:50,Debit,Boston,Online,29.0,Engineer,40.000000000000014,1.0,4272.41,2024-11-04 08:12:15,17.0,Sangat Tinggi,0.18887934444489435,806.9699991930299,2.0,3
15.949999999999989,2023-01-09 16:49:07,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,2024-11-04 08:10:20,16.0,Rendah,0.002953834985258058,15.94999998405001,2.0,3
806.97,2023-07-14 17:44:23,Credit,Omaha,Branch,61.0,Retired,47.999999999999986,1.0,2467.39,2024-11-04 08:11:26,17.0,Sangat Tinggi,0.32705409359674514,806.9699991930299,2.0,1
61.329999999999984,2023-09-20 18:18:00,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,2024-11-04 08:06:27,18.0,Rendah,0.00813675803327299,61.32999993866997,2.0,0
27.640000000000015,2023-06-09 17:14:26,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,2024-11-04 08:08:22,17.0,Rendah,0.00368606563170501,27.63999997235996,2.0,0
15.949999999999989,2023-04-17 16:27:27,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,2024-11-04 08:08:51,16.0,Rendah,0.001518120842418924,15.94999998405001,2.0,0
431.22,2023-04-21 16:25:49,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,2024-11-04 08:07:30,16.0,Sangat Tinggi,0.06628056034600995,431.21999956878,2.0,3
178.55,2023-12-15 16:16:30,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,2024-11-04 08:12:21,16.0,Sedang,0.0235915120765256,178.54999982145,2.0,0
